"locale","region","date","description","type","notes"
"nl-NL","","2023-01-01","Nieuwjaarsdag","NF",""
"nl-NL","","2023-04-07","Goede Vrijdag","NRV",""
"nl-NL","","2023-04-09","Eerste Paasdag","NRV",""
"nl-NL","","2023-04-10","Tweede Paasdag","NRV",""
"nl-NL","","2023-04-27","Koningsdag","NV",""
"nl-NL","","2023-05-04","Dodenherdenking","NF",""
"nl-NL","","2023-05-05","Bevrijdingsdag","NF",""
"nl-NL","","2023-05-18","Hemelvaartsdag","NRV",""
"nl-NL","","2023-05-28","Eerste Pinksterdag","NRV",""
"nl-NL","","2023-05-29","Tweede Pinksterdag","NRV",""
"nl-NL","","2023-12-05","Sinterklaas","NRF",""
"nl-NL","","2023-12-15","Koninkrijksdag","NV",""
"nl-NL","","2023-12-25","Eerste Kerstdag","NRF",""
"nl-NL","","2023-12-26","Tweede Kerstdag","NRF",""
